OpenPrice,ClosePrice,ChangePrice,ChangeScale,MinPrice,MaxPrice,DealMount,DealPrice,HandChange,Time2Number,HistoryDate,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
9.35,9.71,0.22,2.32,9.35,9.85,1188,114.07,0.41,20000104,1/4/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.61,9.81,0.1,1.03,9.51,9.85,1689,164.1,0.58,20000105,1/5/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.61,10.26,0.45,4.59,9.6,10.29,5170,513.04,1.78,20000106,1/6/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.24,10.28,0.02,0.19,10,10.4,5486,560.47,1.89,20000107,1/7/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10.25,10.3,0.02,0.19,10.1,10.4,4525,461.2,1.56,20000110,1/10/2000 0:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.36,9.87,-0.43,-4.17,9.85,10.36,3775,380.13,1.3,20000111,1/11/2000 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.83,9.5,-0.37,-3.75,9.4,9.9,2829,272.78,0.97,20000112,1/12/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.49,9.37,-0.13,-1.37,9.35,9.56,1828,172.57,0.63,20000113,1/13/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.38,9.5,0.13,1.39,9.3,9.52,1167,109.37,0.4,20000114,1/14/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.4,9.76,0.26,2.74,9.22,9.9,2086,201.93,0.72,20000117,1/17/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.42,9.58,-0.18,-1.84,9.42,9.7,566,54.35,0.19,20000118,1/18/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.55,9.65,0.07,0.73,9.46,9.8,1459,140.01,0.5,20000119,1/19/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.8,9.74,0.09,0.93,9.61,9.8,1615,156.21,0.56,20000120,1/20/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.62,9.53,-0.21,-2.16,9.4,9.74,3260,311.16,1.12,20000121,1/21/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.5,9.38,-0.15,-1.57,9.15,9.5,4426,410.04,1.52,20000124,1/24/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.41,9.57,0.19,2.03,9.38,9.85,3097,297.16,1.07,20000125,1/25/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.56,9.68,0.11,1.15,9.51,9.81,2828,272.81,0.97,20000126,1/26/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.8,9.7,0.02,0.21,9.7,10.09,4870,480.32,1.68,20000127,1/27/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.95,10.28,0.58,5.98,9.68,10.56,11046,1125.82,3.8,20000128,1/28/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.8,11.31,1.03,10.02,10.66,11.31,17141,1904.36,5.9,20000214,2/14/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.5,11.85,0.54,4.77,11.17,12.44,27508,3247.47,9.47,20000215,2/15/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.01,12.45,0.6,5.06,12,12.8,32440,4031.95,11.17,20000216,2/16/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.5,12.57,0.12,0.96,12.46,13.7,50438,6723.98,17.37,20000217,2/17/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.58,13.83,1.26,10.02,12.56,13.83,49992,6730.02,17.22,20000218,2/18/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.21,15.21,1.38,9.98,14.85,15.21,34132,5186.75,11.76,20000221,2/21/2000 0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.98,13.69,-1.52,-9.99,13.69,16.2,35844,5155.47,12.34,20000222,2/22/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.5,13.68,-0.01,-0.07,13.22,14.8,47444,6598.76,16.34,20000223,2/23/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.8,14.01,0.33,2.41,13.4,14.22,22359,3084.38,7.7,20000224,2/24/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.2,13.92,-0.09,-0.64,13.88,14.33,15403,2168.43,5.3,20000225,2/25/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.68,14.81,0.89,6.39,14.2,15.17,28179,4152.16,9.7,20000229,2/29/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.98,14.78,-0.03,-0.2,14.6,15.5,21871,3284.26,7.53,20000301,3/1/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14.82,14.44,-0.34,-2.3,14.3,15.08,15091,2201.99,5.2,20000302,3/2/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.5,14.34,-0.1,-0.69,14.22,14.75,10115,1462.03,3.48,20000303,3/3/2000 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3,13.5,-0.84,-5.86,13.5,14.34,14174,1965.84,4.88,20000306,3/6/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.38,13.53,0.03,0.22,13.23,13.7,6422,864.38,2.21,20000307,3/7/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.5,13.7,0.17,1.26,13.5,13.88,4524,618.43,1.56,20000308,3/8/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.8,13.8,0.1,0.73,13.63,13.94,3909,538.28,1.35,20000309,3/9/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.73,13.42,-0.38,-2.75,13.36,13.8,4665,631.63,1.61,20000310,3/10/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.5,13.78,0.36,2.68,13.25,13.88,6007,813.07,2.07,20000313,3/13/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.66,14.52,0.74,5.37,13.25,14.67,14675,2064.25,5.05,20000314,3/14/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.6,14.38,-0.14,-0.96,14.15,14.69,7198,1036.77,2.48,20000315,3/15/2000 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.18,13.44,-0.94,-6.54,13.34,14.18,6968,957.93,2.4,20000316,3/16/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.44,13.88,0.44,3.27,13.44,14,4875,671.34,1.68,20000317,3/17/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.88,14.15,0.27,1.95,13.7,14.28,5694,800.98,1.96,20000320,3/20/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.1,14.22,0.07,0.49,13.88,14.48,5271,747.57,1.82,20000321,3/21/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.22,14.6,0.38,2.67,14.22,15.35,12657,1874.62,4.36,20000322,3/22/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14.62,14.58,-0.02,-0.14,14.3,14.78,8116,1180.9,2.8,20000323,3/23/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.8,14.34,-0.24,-1.65,14.25,14.99,7438,1083.97,2.56,20000324,3/24/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14.34,14.82,0.48,3.35,14.3,14.9,8310,1222.32,2.86,20000327,3/27/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,15.89,1.07,7.22,14.61,16,17302,2626.72,5.96,20000328,3/28/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,15.53,-0.36,-2.27,15.28,16.19,13580,2122.22,4.68,20000329,3/29/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.75,17.08,1.55,9.98,15.53,17.08,17564,2837.95,6.05,20000330,3/30/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.08,17.28,0.2,1.17,16.63,18.75,28964,5159.69,9.98,20000331,3/31/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.3,17.61,0.33,1.91,17.3,18.44,11611,2071.08,4,20000403,4/3/2000 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.59,16.41,-1.2,-6.81,16.2,17.59,14831,2493.91,5.11,20000404,4/4/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.3,16.71,0.3,1.83,16.2,16.79,7734,1275.03,2.66,20000405,4/5/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.81,16.97,0.26,1.56,16.7,17,5078,854.86,1.75,20000406,4/6/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.01,16.64,-0.33,-1.94,16.52,17.18,4825,809.79,1.66,20000407,4/7/2000 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.52,16.02,-0.62,-3.73,15.98,16.65,9663,1564.88,3.33,20000410,4/10/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,16.06,0.04,0.25,15.88,16.38,4252,684.97,1.46,20000411,4/11/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.16,15.9,-0.16,-1,15.82,16.36,5377,861.93,1.85,20000412,4/12/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.9,16.46,0.56,3.52,15.9,16.48,4212,677,1.45,20000413,4/13/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.55,16.16,-0.3,-1.82,16.11,16.55,3154,515.78,1.09,20000414,4/14/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.18,15.75,-0.41,-2.54,15.51,16.26,4644,740.23,1.6,20000417,4/17/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15.75,16.48,0.73,4.63,15.6,16.85,5630,914.9,1.94,20000418,4/18/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.78,16.48,0,0,16.48,16.78,3141,521.43,1.08,20000419,4/19/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.48,16.39,-0.09,-0.55,16.3,16.6,2792,457.88,0.96,20000420,4/20/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.45,16.19,-0.2,-1.22,16.15,16.49,3196,520.96,1.1,20000421,4/21/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.2,15.95,-0.24,-1.48,15.81,16.2,2904,463.58,1,20000424,4/24/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.94,16.1,0.15,0.94,15.82,16.18,1894,302.82,0.65,20000425,4/25/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.08,15.9,-0.2,-1.24,15.87,16.15,1958,311.96,0.67,20000426,4/26/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.87,15.5,-0.4,-2.52,15.5,15.9,4801,747.84,1.65,20000427,4/27/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.5,15.23,-0.27,-1.74,15.03,15.5,4714,715.68,1.62,20000428,4/28/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.02,15.05,-0.18,-1.18,15,15.2,2564,386.16,0.88,20000508,5/8/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.01,15.21,0.16,1.06,15.01,15.47,2001,305.49,0.69,20000509,5/9/2000 0:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2,14.45,-0.76,-5,14.45,15.26,2969,440.27,1.02,20000510,5/10/2000 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14.45,13.96,-0.49,-3.39,13.91,14.5,3097,439.02,1.07,20000511,5/11/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.97,13.98,0.02,0.14,13.9,14.18,2281,319.74,0.78,20000512,5/12/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.01,14.2,0.22,1.57,14,14.28,1425,201.6,0.49,20000515,5/15/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.2,14.42,0.22,1.55,14.2,14.54,1183,170.63,0.41,20000516,5/16/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.45,14.49,0.07,0.49,14.45,14.79,1642,240.02,0.56,20000517,5/17/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.58,14.76,0.27,1.86,14.4,14.77,1615,235.54,0.56,20000518,5/18/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.79,15.03,0.27,1.83,14.79,15.18,2832,424.28,0.98,20000519,5/19/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.03,15.79,0.76,5.06,15.03,15.82,4812,741.23,1.66,20000522,5/22/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.82,15.97,0.18,1.14,15.7,17,6057,973.06,2.09,20000523,5/23/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.02,15.88,-0.09,-0.56,15,16.15,3899,613.37,1.34,20000524,5/24/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,16.1,0.22,1.39,15.98,16.96,5970,970.96,2.06,20000525,5/25/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.1,15.65,-0.45,-2.8,15.64,16.37,3225,511.01,1.11,20000526,5/26/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.7,15.83,0.18,1.15,15.7,16,2933,462.87,1.01,20000529,5/29/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.85,15.72,-0.11,-0.69,15.65,15.9,2493,392.39,0.86,20000530,5/30/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.65,15.35,-0.37,-2.35,15.28,15.75,4068,628.1,1.4,20000531,5/31/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.35,15.49,0.14,0.91,15.34,15.7,2311,357.2,0.8,20000601,6/1/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.51,15.74,0.25,1.61,15.19,15.8,3818,584.3,1.32,20000602,6/2/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.49,15.52,-0.22,-1.4,15.51,16.5,5605,902.49,1.93,20000605,6/5/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.49,15.75,0.23,1.48,15.4,15.8,1391,218.12,0.48,20000606,6/6/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.8,15.84,0.09,0.57,15.53,15.95,1936,306.38,0.67,20000607,6/7/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.8,15.6,-0.24,-1.52,15.55,15.8,2029,317.26,0.7,20000608,6/8/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.6,15.28,-0.32,-2.05,15.27,15.6,2323,357.55,0.8,20000609,6/9/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.2,15.24,-0.04,-0.26,15.06,15.25,2002,302.89,0.69,20000612,6/12/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.23,15.48,0.24,1.57,15.17,15.5,1647,251.36,0.57,20000613,6/13/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.5,15.23,-0.25,-1.61,15.22,15.58,1485,227.78,0.51,20000614,6/14/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.3,16.2,0.97,6.37,15.18,16.45,6495,1040.04,2.24,20000615,6/15/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.23,15.74,-0.46,-2.84,15.63,16.32,3948,629.24,1.36,20000616,6/16/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.74,15.75,0.01,0.06,15.5,15.9,1937,304,0.67,20000619,6/19/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.66,15.63,-0.12,-0.76,15.6,15.91,1979,311.22,0.68,20000620,6/20/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.62,15.68,0.05,0.32,15.51,15.8,1080,169.49,0.37,20000621,6/21/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.78,15.78,0.1,0.64,15.68,15.85,890,140.32,0.31,20000622,6/22/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.8,16.07,0.29,1.84,15.72,16.3,4929,794.94,1.7,20000623,6/23/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16.49,16.24,0.17,1.06,16.08,16.49,4114,669.78,1.42,20000626,6/26/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.2,16.01,-0.23,-1.42,15.05,16.4,3850,608,1.33,20000627,6/27/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,15.86,-0.15,-0.94,15.8,16.1,2491,396.39,0.86,20000628,6/28/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.86,15.77,-0.09,-0.57,15.65,15.9,1748,275.34,0.6,20000629,6/29/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15.74,15.45,-0.32,-2.03,15.38,15.74,2868,444.22,0.99,20000630,6/30/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.4,15.21,-0.24,-1.55,15.06,15.42,1939,295.15,0.67,20000703,7/3/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.2,15.25,0.04,0.26,15.14,15.39,977,148.92,0.34,20000704,7/4/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.21,15.3,0.05,0.33,15.21,15.48,872,133.99,0.3,20000705,7/5/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.3,15.42,0.12,0.78,15.3,15.85,1273,198.01,0.44,20000706,7/6/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.45,15.67,0.25,1.62,15.45,15.82,911,142.7,0.31,20000707,7/7/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.5,15.7,0.03,0.19,15.5,15.78,996,155.41,0.34,20000710,7/10/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.68,15.45,-0.25,-1.59,15.35,15.69,1700,263.1,0.58,20000711,7/11/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.55,15.89,0.44,2.85,15.55,16.23,4752,750.84,1.64,20000712,7/12/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.9,15.59,-0.3,-1.89,15.5,15.9,1799,281.81,0.62,20000713,7/13/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.7,15.42,-0.17,-1.09,15.4,15.7,1557,241.29,0.54,20000714,7/14/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.42,15.44,0.02,0.13,15.31,15.63,1825,281.67,0.63,20000717,7/17/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.3,15.5,0.06,0.39,15.3,15.6,802,124.23,0.28,20000718,7/18/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.45,15.5,0,0,15.45,15.6,1019,158.19,0.35,20000719,7/19/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.51,15.44,-0.06,-0.39,15.35,15.6,1338,206.65,0.46,20000720,7/20/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.6,15.5,0.06,0.39,15.4,15.6,853,131.87,0.29,20000721,7/21/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.52,15.43,-0.07,-0.45,15.4,15.55,1024,158.34,0.35,20000724,7/24/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.44,15.39,-0.04,-0.26,15.35,15.45,985,151.51,0.34,20000725,7/25/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.39,15.68,0.29,1.88,15.38,15.78,1774,274.83,0.61,20000726,7/26/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.51,15.6,-0.08,-0.51,15.5,15.69,1340,208.27,0.46,20000727,7/27/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.6,15.89,0.29,1.86,15.58,16,3127,494.61,1.08,20000728,7/28/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,16.27,0.38,2.39,15.85,16.38,7646,1239.39,2.63,20000731,7/31/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.3,16.09,-0.18,-1.11,16,16.39,3091,500.11,1.06,20000801,8/1/2000 0:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.07,15.73,-0.36,-2.24,15.7,16.07,2370,375.95,0.82,20000802,8/2/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.8,15.76,0.03,0.19,15.74,15.94,1652,261.72,0.57,20000803,8/3/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.5,15.55,-0.21,-1.33,15.5,15.85,1211,188.47,0.42,20000804,8/4/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.56,15.66,0.11,0.71,15.37,15.88,2499,386.59,0.86,20000807,8/7/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.71,15.84,0.18,1.15,15.71,15.9,1870,295.65,0.64,20000808,8/8/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.8,16.2,0.36,2.27,15.75,16.2,4802,772.63,1.65,20000809,8/9/2000 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.25,15.92,-0.28,-1.73,15.87,16.28,2803,448.53,0.96,20000810,8/10/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.8,15.86,-0.06,-0.38,15.8,15.98,1547,245.89,0.53,20000811,8/11/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.85,15.91,0.05,0.32,15.84,16.12,1856,296.74,0.64,20000814,8/14/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.91,16.29,0.38,2.39,15.91,16.47,6383,1036.26,2.2,20000815,8/15/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.31,16.3,0.01,0.06,16.13,16.5,3492,570.05,1.2,20000816,8/16/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.5,16.9,0.6,3.68,16.37,17.09,14779,2488.01,5.09,20000817,8/17/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.86,16.74,-0.16,-0.95,16.68,17.08,6069,1022.28,2.09,20000818,8/18/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.9,16.9,0.16,0.96,16.78,17.1,5009,847.13,1.72,20000821,8/21/2000 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.9,16.38,-0.52,-3.08,16.35,17,4805,798.37,1.65,20000822,8/22/2000 0:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,15.8,-0.58,-3.54,15.32,16.25,6790,1073.43,2.34,20000823,8/23/2000 0:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.8,15.9,0.1,0.63,15.72,15.98,3873,612.81,1.33,20000824,8/24/2000 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.88,16.06,0.16,1.01,15.8,16.1,1813,288.05,0.62,20000825,8/25/2000 0:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
